paraphrase,What does it mean to paraphrase something you have read?,It means to quote it exactly in an essay.,It means to restate it in your own words,It means to write an opinion about it.,b,"When you paraphrase, you put into your own words what you have just read, usually in a shorter version.",1,"digest, explanation, rehash",200
pare,When should you think about paring a speech?,If it is too long and covers too many topics,If it is similar to your friendï¿½s speech.,"It it is unfinished, and you have not practiced it.",a,To pare something down is to reduce or lessen it.,0,"cut back, cut down, decrease",300
patriarch,What is a patriarch?,The most educated male in a family. ,The male head of a family,The youngest male in a family.,b,A patriarch is a male leader of a family or tribe; a patriarch can also be a man who is the founder of a group or organization.,0,"elder, founder, grandfather",300
patronize,What happens if you patronize someone?,You respect their decisions.,You look down on them,You teach them a new skill.,b,"If someone patronizes you, they talk or behave in a way that seems friendly; nevertheless, they also act as if they were more intelligent or important than you are.",0,"deign, snub",300
pedigree,What might you find in a pedigree?,The names of all the people to whom you are related,The amount of money you would have if you sell everything you own.,The items that a family member has left you after their death.,a,A pedigree is your list of ancestors or family tree; it can also be the lineage of a purebred animal.,0,thoroughbred,300
penance,When is an example of penance?,Researching the life of someone in order to write a book about them.,Admitting to a crime you didnï¿½t commit to protect someone else.,Giving away a large sum of money to make up for a lifetime of greed,c,"Penance is an act of some kind to right a wrong, usually via some form of self-punishment.",0,"absolution, atonement, contrition",300
pensive,What would a pensive person look like?,They would look confused and like they werenï¿½t sure what to do next.,They would look serious and like they were thinking hard about something,They would look irritated and like they wanted to be somewhere else.,b,"If you are pensive, you are deeply thoughtful, often in a sad and/or serious way.",0,"contemplative, dreamy, sober",300
perilous,What is a perilous situation?,It is one that is pointless and boring for everyone involved.,It is one that is highly unsafe and could lead to injury,It is one in which many errors are carelessly made.,b,A perilous situation is highly dangerous or extremely risky.,0,"delicate, dicey, hazardous",300
periphery,"If you are at the periphery of a large forest, where are you?",You are at the center of it.,You are flying over it.,You are at the border of it,c,The periphery of a place is its boundary or outer edge.,0,"brink, fringe, perimeter",300
pervasive,"If a problem is pervasive, what is it?",It is one that has existed for a long time.,It is too difficult to be solved.,It is found in many different places,c,"If something is pervasive, it appears to be everywhere.",0,"common, inescapable, omnipresent",300
piety,What is piety?,It is remaining true to a religious belief you have,It is feeling kindness towards someone.,It is displaying honesty during a difficult situation.,a,"Piety is being devoted or showing loyalty towards something, especially a religion.",0,"fervor, loyalty, religiosity",300
plight,What book title suggests a characterï¿½s being in a plight?,<em>A Series of Unfortunate Events</em>,<em>The Call of the Wild</em>.,<em>The Giver</em>.,a,"If you are in a plight, you are in trouble of some kind or in a state of unfortunate circumstances.",0,"condition, predicament, quandary",300
porous,What is an example of a porous material?,A dark-colored cloth that absorbs light.,A sponge that soaks up liquid,An indented rock that collects water.,b,"A porous substance has many holes through which liquid can be absorbed, such as a sponge.",0,none,300
posterity,"If someone is thinking about their posterity, about whom are they thinking?",Their teachers and principal.,Their children and grandchildren,Their friends and enemies.,b,Your posterity are your children; they are also your future generations.,0,"breed, brood, children",300
potency,What does somethingï¿½s potency tell you?,If it is a popular choice among teens.,If its strength will suit your needs,If it is easy to carry from place to place.,b,Somethingï¿½s potency is how powerful or effective it is.,0,"capability, efficacy, efficiency",300
preamble,What is the purpose of a preamble to a document?,It provides information about the author of the document.,It states the reason the document was written,It argues against the main points in the document.,b,A preamble is an introduction to a formal document that explains the documentï¿½s purpose.,0,preface,300
preconception,What is a preconception?,It is the formation of a new idea for a business or product.,It is an idea formed with little proof to back it up,It is a ridiculous idea that few people believe will work.,b,"A preconception is a conceived notion that you already have, usually in the form of a bias or prejudice of some kind.",0,"assumption, predisposition, prejudice",300
predecessor,Who is a predecessor within your family?,Any of your siblings.,Your great-great-grandparents,Anyone you admire or respect.,b,A predecessor comes before someone else in a job or is an ancestor of someone.,0,"ancestor, forebear",300
predicament,How might you feel if you are in a predicament?,Briefly confused by something you didnï¿½t understand at first.,Unsure how you will ever get out of trouble,Bored during an uneventful time in your life.,b,"If you are in a predicament, you are in a difficult situation or unpleasant mess that is hard to get out of.",0,"circumstance, crisis, deadlock",300
predominant,What could be a predominant thing in someoneï¿½s life?,A serious health problem that stops them from doing things,A friend who owes them ten dollars and forgets to pay the money back.,A book that they are really enjoying on the weekends.,a,Something predominant is the most important or the most common thing in a group.,0,"dominant, dominating, main",300
primeval,What is an example of something primeval?,A fake sword like the one knights used.,"A stone tool that was used by early humans. 
",A book of potions belonging to a wizard in a story.,b,Something primeval is ancient or belonging to the original development of something.,0,"prehistoric, primal, primitive",300
procrastinate,What does it mean to procrastinate?,It means to be frustrated with the amount of work you have.,It means to convince someone that you are telling the truth.,It means to put off work you should be doing now,c,"When you procrastinate, you put off or delay doing somethingï¿½usually because it is something unpleasant that youï¿½d rather not do.",0,"dawdle, hesitate",300
procure,"If you procured the medicine your sister needs, what did you do?",You lost it and canï¿½t seem to find it anywhere.,You used it all yourself and did not save any for her.,You got it for her after a great deal of effort,c,"When you procure something, you obtain or get it in some fashion.",0,"buy up, get hold of, solicit",300
prophetic,"If someone has prophetic abilities, what can they do?",They can tell what other people are thinking.,They can make predictions about the future,They can learn new things extremely quickly.,b,Something or someone that is prophetic has the quality or ability to predict the future.,0,"apocalyptic, prescient",300
propriety,What would someone who cares about propriety do?,They would invest all of their money in real estate.,They would only accept a job if it interested them.,They would speak and act in a way that is socially correct,c,Propriety is behaving in a socially acceptable and appropriate way.,0,"correctness, decorum, legitimacy",300
protocol,Which person is following protocol?,An actor who makes up their lines during a performance.,A driver who stops at all stop signs and obeys all traffic laws,A student who refuses to do homework for the rest of the year.,b,Protocol is the rules of conduct or proper behavior that a social situation demands.,0,"agreement, code, contract",300
proximity,Which two things have proximity to each other?,Two classrooms across from each other in the same hallway,Two subjects with teachers with similar styles of teaching.,Two technical colleges in different parts of the country.,a,The proximity of one thing to another is their closeness or nearness to one another.,0,closeness,300
purge,What happens if you purge food from a refrigerator?,You get rid of any food that is too old to eat anymore,You fill it up with food you just bought from the store.,You organize it so that it is easier to find the food you want.,a,To purge something is to get rid of or remove it.,0,"coup, evacuation, expulsion",300
quarantine,"If someone was quarantined, what happened?",They were ordered to work for a certain amount of time to pay off a big debt.,They were kept apart from other people to avoid getting those people sick,They were taken away from their family and placed with another one for a short amount of time.,b,"When people or animals are quarantined, they are put in isolation so that they will not spread disease.",0,detention,300
radical,What is a radical opinion?,It is based on sound advice gathered from many different experts.,It is held by the majority of people and is therefore the most popular.,It is so different from other opinions that it is considered extreme,c,A radical solution to a problem goes to the heart or root of it; a radical solution is most often an extreme solution to the problem.,0,profound,300
ransack,What does it mean to ransack a town?,To leave it permanently to live somewhere else.,To steal everything of value from it,To seize control of it using force.,b,To ransack a place is to thoroughly loot or rob items from it; it can also mean to look through something thoroughly by examining every bit of it.,0,"comb, gut, loot",300
ratification,What is an example of ratification?,The Senateï¿½s formal approval of a treaty negotiated by the President,The Presidentï¿½s attempt to convince the public of the need for a new law.,A bureaucratic process that limits the scope and effectiveness of a law.,a,The ratification of a measure or agreement is its official approval or confirmation by all involved.,0,"approval, authorization, confirmation",300
rationale,"If you give your teacher a rationale for something, what are you doing?",You are showing your teacher the notes you took during class.,You are giving your teacher a gift at the end of the school year.,You are explaining to your teacher why you think something,c,A rationale is a reason or explanation for doing something.,0,"excuse, explanation, hypothesis",300
ravage,What does it mean to ravage something?,To break it into a million pieces,To improve it so it works better.,To move it to a new location.,a,"When you ravage something, you completely destroy, wreck, or damage it.",0,"consume, damage, demolish",300
ravenous,When might someone become ravenous?,If they attend a formal dinner in shorts.,If they donï¿½t have a coat in a snowstorm.,If they have not eaten anything all day,c,"If you are ravenous, you are extremely hungry.",0,"ferocious, greedy, insatiable",300
referendum,What is a referendum?,It is a proposed measure on which people vote directly,It is a special election held to break a tie between two candidates.,It is an informational guide to help voters learn about issues.,a,A referendum is a suggested measure or other concern that is brought before the people for a vote.,0,"election, poll, vote",300
refrain,What is an example of refraining from something?,Stopping yourself from hanging out with friends so you can finish a school project,Running away from a wild animal because you are afraid it will bite you.,Driving home after work and stopping at the store to get some snacks.,a,"If you refrain from doing something, you do not do itï¿½even though you want to.",0,"melody, theme",300
refurbish,What is something you might refurbish?,A big room that is newly decorated.,A great book that you want to reread.,An old chair that needs to be fixed,c,"When you refurbish something, you repair it to improve its appearance or ability to function.",0,"fix up, modernize, overhaul",300
regime,What is a regime?,It is the leaders that are in power right now,It is the process by which a leader is chosen.,It is the schedule a leader follows on any given day. ,a,A regime is the system of government currently in power in a country; it can also be the controlling group or management of an organization.,0,"administration, establishment, government",300
rehabilitate,"If a troublemaker at school is rehabilitated, what has happened?",They no longer break rules or cause trouble at school,They have been banned from attending school any longer.,They have returned to causing trouble after taking a break.,a,"When someone is rehabilitated, they are restored to a more normal way of life, such as returning to good health or a crime-free life.",0,"fix up, improve, mend",300
reimburse,Why would you reimburse someone?,You need to apologize for something you did that angered them.,You need to pay them back for something they bought for you,You need to contact them again to get more information from them.,b,"When you reimburse someone, you pay back the money that you borrowed from them, or you repay them for damages or losses they have suffered because of you.",0,"compensate, indemnify, offset",300
remnant,What is an example of a remnant of something?,An older and out-of-date version of a book.,A writing style used in all an authorï¿½s books.,A small piece of paper from a destroyed book,c,The remnants of something are the small parts of it that are left after the main part has been used or destroyed.,0,"bit, fragment, particle",300
renovate,What happens when you renovate something?,You return it close to its original condition,You find a new use for it that you didnï¿½t know it had.,You try to hide its faults by covering them up.,a,"When you renovate something, such as a home or other building, you modernize or make it like new again.",0,"clean, overhaul, refit",300
repercussion,What is an example of a repercussion?,Choosing to spend all your money on new clothes.,Having a headache when you need to take a big test.,Being tired after staying up late the previous night,c,A repercussion of an act is the result or effect of it.,0,"backlash, chain reaction, effect",300
repulsive,What would you describe as repulsive?,The amusing sight of your dog chasing his tail.,The annoying sound of someone snoring in the next room.,The horribly awful smell of rotting garbage,c,"Something that is repulsive is offensive, highly unpleasant, or just plain disgusting.",0,"abhorrent, creepy, distasteful",300
requisite,What is a requisite skill for a job?,It is a skill that is not necessary for a job.,It is a skill that is learned by doing that job.,It is a skill that is needed for that job,c,"If something is requisite for a purpose, it is needed, appropriate, or necessary for that specific purpose.",0,precondition,300
retaliate,What is an example of retaliating?,Forgiving someone for doing something that hurt you.,Challenging someone to a game but then losing to them.,Hitting someone with a snowball because they hit you first,c,"When you retaliate, you get back at or get even with someone for something that they did to you.",0,reciprocate,300
retort,"If you want to give a retort to your sister, what should you do?",Dress up like a pirate and scare her when she comes home.,Quickly think of something clever to say to back to her,Write out a long apology and put it where she will find it.,b,"When you give a retort to what someone has said, you reply in a quick and witty fashion.",0,"quip, rejoinder, repartee",300
reversion,Why might a reversion happen?,You tried something new but now think that the old way is better, You keep doing the same thing even though it isnï¿½t productive.,You really enjoy trying new methods to achieve greater success.,a,A reversion is a turning back again to a previous state or condition.,0,"inversion, return, rotation",300
rubble,Where might you find rubble?,At the bottom of a lake or pond.,In the warehouse of a large food market.,At the site of a building that has collapsed,c,"Rubble is the debris, remains, or wreckage of something that has been ruined, such as a building or other structure.",0,debris,300
rustic,What are you likely to find in a rustic setting?,Piles of old car parts and broken appliances near a city junkyard.,A courtyard full of people near an expensive and modern hotel.,Some cows peacefully eating grass near a large farmhouse,c,A rustic setting is rural or placed in the country.,0,"austere, bucolic, homey",300
saga,"If Uncle Tony shares a saga at dinner, what is he sharing?",A short joke that only he finds funny.,"A long, detailed tale of his adventures",A spicy dish made of sausage and pasta.,b,A saga is a long series of events that is filled with adventure and heroic deeds.,0,"adventure, chronicle, epic",300
sanction,What is an example of a sanction?,A process that involves asking voters questions about the current government.,A governmentï¿½s official action that approves a specific level of aid to another country,A statement made by a leader in which they admit a major wrongdoing.,b,"A sanction is an official approval to do something; it may be a showing of support or acceptance for something, or it may officially support a punishment or restriction in response to an unacceptable action. ",0,approval,300
sanctity,What is the sanctity of something?,It is the amount of money it is worth.,It is the holy or sacred quality of it,It is the secretive or confidential nature of it.,b,The sanctity of something is its holiness or sacred quality.,0,"divinity, faith, inviolability",300
satire,What is satire?,A written work for which the author takes no credit and remains unknown.,A written work that mocks people or ideas through humor and exaggeration,A written work that tells about the life of someone who is significant in history.,b,Satire is a way of criticizing people or ideas in a humorous way by going beyond the truth; it is often used to make people see their faults.,0,"banter, caricature, irony",300
seasoned,"If your friend is a seasoned hiker, what are they?",Someone who is new to hiking but very excited about it.,Someone who has been hiking for many years,Someone who only hikes during certain times of the year.,b,A seasoned professional has a great deal of experience in what they do.,0,"accomplished, competent, hardened",300
secular,What is an example of a secular building?,A large temple that is the tallest building in the city.,A small church that was built two hundred years ago.,"A sandwich shop that serves the best apple pie in town. 
",c,Secular viewpoints are not religious or spiritual but pertain to worldly or material aspects of life.,0,"civil, materialistic, worldly",300
sedate,How might a sedate person act if they met a famous actress?,They would be rude and yawn out of boredom.,"They would be calm, polite, and composed",They would be so overwhelmed that they could not speak.,b,"If you are sedate, you are calm, unhurried, and unlikely to be disturbed by anything.",0,"decorous, dignified, laid-back",300
serene,"If something is serene, what is it?","It is calm, quiet, and still","It is loud, noisy, and full of energy.","It is colorful, bright, and noticeable.",a,A serene place or situation is peaceful and calm.,0,"comfortable, composed, cool",300
sinister,"If someone laughs in a sinister way, what might that mean?",They intend to do something bad or harmful,They think something is funny that no one else does.,They know a secret but are not going to tell you.,a,"Something sinister makes you feel that an evil, bad, or harmful thing is about to happen.",0,"dire, evil, malevolent",300
skeptic,What might a skeptic say?,"I know you say it happened, but I still donï¿½t believe you","I know this is against the rules, but letï¿½s do it anyway.","I saw this new thing on TV, and I really want to try it out.",a,A skeptic is a person who doubts popular claims or facts about things that other people believe to be true.,0,"agnostic, cynic, dissenter",300
sovereign,What is a sovereign state?,It is one that is self-governing,It is one that has been defeated by a foreign nation.,It is one that has a strong economy.,a,"A sovereign nation rules itself, independent of all other nations.",0,"absolute, autonomous, unlimited",300
spatial,"If someone has a strong spatial awareness, what do they have?",The ability to sense when someone else is whispering.,The ability to judge the size of a room,The ability to add numbers quickly in their head.,b,The spatial aspect of a room or other area is the amount of space it has.,0,"dimensional, geographical",300
stagnant,"If someoneï¿½s career is stagnant, what is it?",It is marked by repeated success and advancement.,It is not viewed by others as a realistic way to make money.,It is not presenting opportunities for growth and change,c,"Something that is stagnant is not moving; therefore, it is not growing, progressing, or acting as it should.",0,"dormant, idle, inactive",300
staid,"If someone is staid, what are they?",They are highly respected for their intelligence.,"They are reliable, serious, and old-fashioned","They are large, muscular, and strong.",b,"If you are staid, you are set in your ways; consequently, you are settled, serious, law-abiding, conservative, and traditionalï¿½and perhaps even a tad dull.",0,"decorous, dignified, sedate",300
stature,What is someoneï¿½s stature?,It is how important they are in society,It is something created to look exactly like them.,It is the amount of money they make in a year.,a,A personï¿½s stature in society is their social standing; this level of importance is determined by their position in life or their character.,0,"ability, cachet, caliber",300
statutory,"If something is statutory, what is it?",It is considered bad by society.,It is helpful to a company.,It is related to and set by laws,c,"Something statutory, such as the power given to a governor or president, is created, established, and controlled by rules and laws; hence, it has the full force of the law behind it and must be followed.",0,"lawful, legal",300
stringent,How would a stringent teacher behave?,They would often forget to grade assignments and tests.,They would demand that every rule be strictly followed,They would only use recycled materials to reduce waste.,b,"Stringent measures or rules are strict, severe, and controlled in a very tight fashion.",0,"binding, demanding, draconian",300
stupendous,What is an example of a stupendous act?,An extraordinary feat that no one has accomplished before,A silly mistake in class that is very embarrassing.,An attempt to copy something that is successful.,a,"A stupendous event or accomplishment is amazing, wonderful, or spectacular.",0,none,300
subdue,What is an example of someone who subdues something?,Eleanor calms herself down by listening to music when she is scared,Eric runs in the other direction when he sees a big aggressive dog.,Evelyn lets her younger brother win when they play a board game.,a,"When you subdue something, such as an enemy or emotions, you defeat or bring them under control.",0,"conquer, crush, extinguish",300
subterranean,Where is a subterranean hideout?,It is only accessible by boat.,It is hidden underneath the ground,It is located in an isolated area.,b,"A subterranean place is underground or below the earth, often hidden or secret.",0,none,300
subtle,What is a subtle statement?,It is rude and meant to make a lot of people angry.,It is said so much by one person that it becomes annoying.,It has a meaning that might not be obvious to others,c,A subtle point is so clever or small that it is hard to notice or understand; it can also be very wise or deep in meaning.,0,"exquisite, faint, indirect",300
subversive,"If someone is subversive, what might they do?",They might organize an event to raise money for charity.,They might try to overthrow someone in power,They might complain but never try to make things better.,b,A subversive act destroys or does great harm to a government or other institution.,0,"incendiary, riotous",300
succumb,"If a runner succumbs to knee pain, what happens?",They try to forget the pain and keep running.,They stop the pain as quickly as possible.,They give in to the pain and stop running,c,"When you succumb to something, you give in to, yield to, or die from it.",0,"bow, break down, buckle",300
sumptuous,What is an example of a sumptuous meal?,One that you have to eat quickly because youï¿½re late for work.,Two delicious homemade cookies paired with some milk.,A seven-course feast made from only the finest ingredients,c,"Something that is sumptuous is impressive, grand, and very expensive.",0,"awe-inspiring, beautiful, deluxe",300
superficial,"If you do superficial research for a project, what have you done?",You have done so much research that you are having a hard time sorting through it all.,You have extensively researched your topic and understand it on a deeper level.,You have only researched the basic and most obvious aspects of your topic,c,"A person or subject that is superficial is shallow, without depth, obvious, and concerned only with surface matters.",0,"cursory, frivolous, one-dimensional",300
superlative,How would you feel if your boss tells you that youï¿½ve done a superlative job?,Proud that they think so highly of your work,Nervous that they may fire you for your mistakes.,Relieved that they praised every coworker equally.,a,"A superlative deed or act is excellent, outstanding, or the best of its kind.",0,"magnificent, outstanding, peerless",300
supplement,How could you supplement your diet?,You could eat only pasta for a month to save some money.,You could eat less sugar to try to get a little healthier.,You could take a vitamin to make up for what your diet lacks,c,"When you supplement, you add on some extra to something to make up for a lack in it.",0,additive,300
surge,"If <span class=""caps"">COVID</span>-19 infections surge, what happens?",Most people are able to prevent others from getting sick.,A steady number of people get sickï¿½but improve quickly.,Many more people get sick in a short amount of time,c,"When something surges, it rapidly increases or suddenly rises.",0,"deluge, flood, flow",300
synthesis,What is a synthesis of ideas?,It is a combination of two different ideas to create a single new idea,It is a proposal of two different ideas that are both unrealistic.,It is a gathering of ideas in order to eventually choose the best one.,a,A synthesis is the combination or blend of two or more things to form a new whole.,0,"amalgam, fusion",300
taint,How could someone taint drinking water?,They could add ice cubes to it so it becomes colder.,They could boil it to get rid of any germs or bacteria.,They could add something that makes it unsafe to drink,c,To taint is to give an undesirable quality that damages a personï¿½s reputation or otherwise spoils something.,0,"blemish, stigma",300
tangible,What is an example of something that is tangible?,A dream that you remember clearly the next day.,Music played so loudly that it shakes the windows. ,An apple that you can hold in your hand,c,Something that is tangible is able to be touched and thus is considered real.,0,"palpable, touchable",300
temperamental,"If someone describes you as temperamental, what are they saying?",You donï¿½t like to be in places that are too cold or too hot.,Your mood changes quickly and unexpectedly,You handle most situations calmly and confidently.,b,"If you are temperamental, you tend to become easily upset and experience unpredictable mood swings.",0,"capricious, erratic, excitable",300
tenacious,"If you are tenacious, what are you?",You are determined to reach the goals youï¿½ve set,You are easily convinced to change your mind.,You are quick to anger and often get into fights.,a,A tenacious person does not quit until they finish what theyï¿½ve started.,0,"cohesive, determined, dogged",300
tentative,"If your plans are tentative, what are they?",They are not finalized and could change at any time,They are complicated and require a lot of explanation.,They are private and not available to the public.,a,To be tentative is to be hesitant or uncertain about something; an agreement or decision of this kind is likely to have changes before it reaches its final form.,0,unsettled,300
topical,What would a study of topical events include?,Events that occur in warmer climates around the world.,"Events that are popular and happening right now. 
",Events that few people understand or care about.,b,The adjective topical describes something that is related to a topic or is of current interest; this word also refers to a treatment that is applied to the surface of the body.,0,newsworthy,300
topography,What would someone who studies topography research?,How the land is shaped in a particular area,What kinds of rocks are found in certain environments.,How climate affects people in different parts of the world.,a,"The topography of an area is how the land lies, that is, if it is flat, rolling, mountainous, etc.",0,contour,300
tranquil,What is an example of a tranquil setting?,A crowded mall during a weekend.,"A calm, peaceful lake at sunrise",A creepy dark house at midnight.,b,"If something is tranquil, it is peaceful, calm, and quiet.",0,"amicable, balmy, calm",300
traverse,"If you traverse a desert, what are you doing?",You are studying all about it.,You are making your way across it,You are living in the middle of it.,b,"When you traverse something, such as the land or sea, you go across or travel through it.",0,"bisect, crisscross, cross",300
treatise,Who might create a treatise?,A famous actress who wants to tell the public about the events of her life.,A government leader who wants to establish peace with a neighboring country.,A professor who wants to write a formal paper on a serious topic,c,A treatise is a formal written work that considers and examines a particular subject in a very systematic and extensive way.,0,"commentary, discourse, dissertation",300
turmoil,What would turmoil at a school dance look like?,Students would be laughing and having fun.,Students would be creating confusion and chaos,No one would be dancing or having a good time.,b,"When you experience turmoil, there is great confusion, disturbance, instability, and disorder in your life.",0,"anxiety, confusion, disturbance",300
unanimous,What happens when a city council makes a unanimous decision?,One person on the council makes the decision for the whole group.,Everyone on the council agrees with the decision being made,"Most of the people on the council agree, but one person disagrees.",b,All people involved in a unanimous decision agree or are united in their opinion about something.,0,"consistent, solid, unified",300
uncanny,What is an uncanny experience?,It is similar to one youï¿½ve had before.,It is incredibly challenging or difficult.,It is strange or beyond the ordinary,c,"Something uncanny is very strange, unnatural, or highly unusual.",0,"astonishing, astounding, eerie",300
undermine,What does it mean to undermine someoneï¿½s ability to rule?,It means to disobey them until they slowly begin to lose their power to rule,It means to teach them for many years how to be a good ruler.,It means to provide support to them so they gain strength and power as a ruler.,a,To undermine a plan or endeavor is to weaken it or make it unstable in a gradual but purposeful fashion.,0,"blunt, cripple, erode",300
unison,"If you and your friend respond in unison, what are you doing?",You are answering each other as fast as you possibly can. ,You are giving the opposite answer as the other person. ,"You are both saying the same thing at the same time. 
",c,Doing something in unison is doing it all together at one time.,0,"accord, accordance, agreement",300
unparalleled,What is an example of an unparalleled accomplishment?,A swimmer who tries but fails to break a world record.,A swimmer who cheats in order to break a world record. ,A swimmer who holds the most world record times,c,An unparalleled accomplishment has not been equaled by anyone or cannot be compared to anything that anyone else has ever done.,1,"exceptional, incomparable, rare",1
unprecedented,What happens if a court acts in an unprecedented way?,It makes a decision that no court has ever made,It makes a decision that is based on earlier court cases.,It gets rid of an unfair ruling made by another court.,a,"Something unprecedented has never occurred; therefore, it is unusual, original, or new.",0,"bizarre, extraordinary, fantastic",300
unrelenting,"If someone is unrelenting, what do they do?",They never give up until they achieve success,They quit a task as soon as it gets too challenging.,They make fun of others to feel better about themselves.,a,"If you are unrelenting in your desire to do something, you stop at nothing until youï¿½ve done it.",0,"ceaseless, constant, continual",300
unrestrained,What is an unrestrained act?,It is wild and uncontrolled,It is intended to help someone.,It is supervised by someone else.,a,"Someone who is unrestrained is free to do as they please; they are not controlled by anyone but themselves, which can lead to excessive behavior.",0,uncontrollable,300
unscathed,When could someone be described as unscathed?,When they are confident about an upcoming test.,When they are unharmed after a fight,When they are dirty from working outside.,b,To come out of something unscathed is to come out of it uninjured.,0,"unharmed, unhurt, uninjured",300
unsightly,What might an unsightly yard look like?,It might be full of weeds and trash,It might be decorated for a holiday.,It might be full of beautiful flowers.,a,"An unsightly person presents an ugly, unattractive, or disagreeable face to the world.",0,"drab, hideous, ugly",300
unsurpassed,"If something has unsurpassed quality, what does it have?",It has excellent quality.,It has very low quality because it is not made well.,It has the highest quality known,c,"If you are unsurpassed in what you do, you are the bestï¿½period.",0,"excellent, incomparable, unequaled",300
unwarranted,When might a statement be described as unwarranted?,It is an attempt to discover hidden details about a person.,"It is spoken in an angry, irritated tone to convey annoyance.",It is unfair and not based on truth or valid evidence,c,"An unwarranted decision cannot be justified because there is no evidence to back it up; therefore, it is needless and uncalled-for.",0,"baseless, gratuitous, groundless",300
unwieldy,What is an example of an unwieldy thing?,A large cake that takes a long time to eat.,A delicate ornament that is easily broken.,An odd-shaped sculpture that is difficult to move,c,Something that is unwieldy is hard or awkward to handle because of the way that it is shaped.,0,"burdensome, clumsy, cumbersome",300
usurp,What does it mean to usurp a position?,To eliminate that role because it is no longer relevant to the company.,To take it from someone without the proper authority to do so,To spread the responsibilities to more people than is necessary.,b,"When you usurp someone elseï¿½s power, position, or role, you take it from them although you do not have the right to do so.",0,"annex, preempt, supplant",300
vainglorious,What is vainglorious conduct?,Complimenting someone on their hard work on a project.,Bragging about being the best tennis player in the world,Accepting an award for solving an international problem.,b,"If you are vainglorious, you are very proud of yourself and let other people know about it.",0,none,300
veracity,What does the veracity of someoneï¿½s statement tell you?,Whether they are an expert about something.,Whether they like the topic of discussion.,Whether they are telling you the truth,c,The veracity of something is its truthfulness.,0,"accuracy, authenticity, credibility",300
vintage,What would you notice about a vintage item in a store?,Itï¿½s a new and upgraded version of something that you have at home.,Itï¿½s an inexpensive copy of something from a more expensive store.,Itï¿½s a fantastic and very valuable example of that type of item,c,Something vintage is the best of its kind and of excellent quality; it is often of a past time and is considered a classic example of its type.,0,"best, choice, classic",300
adamant,When might you be adamant about a decision?,When you are absolutely convinced it is the right thing to do,When you are worried that you might have made a bad choice.,When you think it’s the right thing to do but want another opinion.,a,"When a person is adamant about an opinion they have, they remain very determined about it and do not yield to anyone’s attempt to change it.",0,"determined, insistent, intransigent",300
aftermath,What is the best example of an aftermath?,A village’s trees blown down and roofs blown off by a powerful tornado,The time before a tornado occurs during which a village is preparing for the worst.,A village’s people watching a tornado approach from far away with fascination.,a,"An aftermath describes the consequences or results that follow a particularly destructive event, such as a natural disaster or war.",0,"chain reaction, impact, outcome",300
apprehensive,How do you feel if you are apprehensive about something?,You are pretty sure you can successfully do it.,You’re not sure you completely understand it.,You feel anxious and fearful about it,c,"When you are apprehensive about a future event, you are nervous or fearful about it.",0,"afraid, concerned, doubtful",300
caricature,What is a caricature?,A comical drawing that exaggerates someone’s physical traits,An abstract sketch of a person that does not look like them.,A portrait of a family that is realistic and accurate.,a,A caricature of someone is an exaggerated drawing or description that is designed to make that person look silly; it can also be an exaggerated description of a situation or event.,0,"cartoon, farce, parody",300
commemorate,Why might you commemorate an event?,You want to honor it and make sure that others don’t forget it happened,You want to make sure that as many people take part in it as possible.,You want to make sure that no one knows what really happened at it.,a,"When you commemorate a person, you honor them or cause them to be remembered in some way.",0,"celebrate, memorialize, observe",300
communal,What is a communal area in a building?,An area that can be used by all the people who live in that building,An area that’s only open to certain people who live in the building.,An area that’s temporarily closed to everyone who lives in that building.,a,Communal property includes those goods or items that are shared in common by a community.,0,"common, communistic, community",300
conjecture,How would you most likely react to someone’s conjecture?,You’d appreciate their popular idea because it’s so interesting.,"You’d believe their argument was solid and clear, in need of no more explanation.",You’d want more convincing evidence to back up their theory,c,A conjecture is a theory or guess that is based on information that is not certain or complete.,0,"guesswork, hunch, hypothesis",300
cosmopolitan,What is a cosmopolitan area like?,It is full of diverse people who represent many different cultures,It is a street or neighborhood in a city full of expensive homes.,It is overcrowded and filled with people who can’t afford housing.,a,A cosmopolitan area represents large cultural diversity and people from around the globe; a cosmopolitan person is broad-minded and wise in the ways of the world.,0,"cultured, metropolitan, sophisticated",300
denounce,What happens when you denounce someone’s behavior?,You harshly criticize it in public,You quietly question if it’s legal.,You secretly admire and respect it.,a,"If you denounce people or actions, you criticize them severely in public because you feel strongly that they are wrong or evil.",0,"accuse, blame, boycott",300
despicable,When is something despicable?,When it’s mildly annoying but also amusing.,When it’s an avoidable mistake that’s hard to fix.,When it’s extremely unpleasant and shameful,c,"If you say a person’s actions are despicable, you think they are extremely unpleasant or nasty.",0,"contemptible, degrading, disgraceful",300
dire,"If a situation is dire, what is it?",It is unexpected in a humorous way.,It is troubling because something doesn’t feel right.,It is so desperate that help is urgently needed,c,"If you are in dire need of help, you are in urgent need of it because the situation you are in is very bad or terrible.",0,"acute, critical, desperate",300
disentangle,What happens if you disentangle yourself from something?,You get out of it so you don’t have to deal with it anymore,You use all of it so that other people can’t use it.,You don’t use it as often as you used to.,a,"When you disentangle a knot or a problem, you untie the knot or get yourself out of the problem.",0,"detach, disengage, emancipate",300
